Driver,Effect,Software_Addressable,Proposed_Product,Rank,TAM_USD,Penetration,Margin,Potential_Revenue_USD,Potential_Profit_USD,Derivative_Coefficient
Federal Debt,0.4504540339820206,True,Debt Hyper Analytics,229,1226237049.0264866,0.046163129060107215,0.2903179087750141,56606939.15249472,16434008.196906738,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Engine,230,1226237049.0264866,0.024013592767815665,0.3040789001313502,29446357.132130064,8954015.88961305,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper API,231,1226237049.0264866,0.04542999403993919,0.23563035080783884,55707941.82882591,13126481.87590893,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Toolkit,232,1226237049.0264866,0.02451801783011792,0.20129258857006282,30064901.83198258,6051841.914864598,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper OS,233,1226237049.0264866,0.021417510165694553,0.31433770224552676,26262944.463076066,8255433.61672521,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper System,234,1226237049.0264866,0.04961558996125082,0.2067320483714415,60840474.61979238,12577675.942040376,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Portal,235,1226237049.0264866,0.04244212877239678,0.210779324876144,52044110.74026597,10969822.525612537,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Bot,236,1226237049.0264866,0.03776398474711,0.3134112923642357,46307597.21577742,14513323.889679285,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Planner,237,1226237049.0264866,0.030776131918032128,0.20164020816659958,37738833.183617584,7609666.179109226,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Tracker,238,1226237049.0264866,0.037855680563762775,0.3486866942210042,46420038.02339779,16186049.603991892,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Optimizer,239,1226237049.0264866,0.027728522685154872,0.22842369157808237,34001741.831308305,7766803.38919235,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Hyper Simulator,240,1226237049.0264866,0.02371777678260545,0.28328834298500843,29083616.611371025,8239049.557846564,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Platform,241,1226237049.0264866,0.037893352980808204,0.31884062557556037,46466233.33690527,14815322.905278834,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Dashboard,242,1226237049.0264866,0.04259219820861529,0.3338812242192631,52228131.442883626,17437992.46483457,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Marketplace,243,1226237049.0264866,0.044173180950269036,0.23709006246191666,54166791.05457092,12842407.874489808,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open SaaS,244,1226237049.0264866,0.03667632214627283,0.244611793864037,44973865.03779037,11001137.803893,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Coach,245,1226237049.0264866,0.029893561386545073,0.33979165538449946,36656592.49952916,12455604.24617004,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Assistant,246,1226237049.0264866,0.04045687715201221,0.3461885619876659,49609721.65171055,17174318.19921405,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open App,247,1226237049.0264866,0.03250737610156233,0.28061563600309647,39861748.94237393,11185830.031660018,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Service,248,1226237049.0264866,0.03461346259749265,0.21609305862855904,42444310.23213806,9171920.819442159,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Studio,249,1226237049.0264866,0.0271010598357981,0.2791454540906723,33232323.638539303,9276652.072568238,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Hub,250,1226237049.0264866,0.02202122915399019,0.3397192893963334,27003247.053724963,9173523.900485078,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Exchange,251,1226237049.0264866,0.023715310458301123,0.22969711196253606,29080592.313134145,6679728.0684868395,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Network,252,1226237049.0264866,0.0429596367181591,0.21454018126839708,52678698.156525314,11301697.451484116,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Analytics,253,1226237049.0264866,0.04700834298846228,0.30885514560838034,57643371.78579692,17803451.98626031,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Engine,254,1226237049.0264866,0.022058625713265768,0.3037770591928479,27049104.100214794,8216897.297364455,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open API,255,1226237049.0264866,0.03894885626513953,0.3136024149109878,47760530.56952149,14977817.724031992,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Toolkit,256,1226237049.0264866,0.04484593557468007,0.30775258447597326,54991747.69992763,16923852.479503386,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open OS,257,1226237049.0264866,0.03758528885812916,0.24836949778726666,46088473.696200386,11446971.06570694,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open System,258,1226237049.0264866,0.04091820985489787,0.34354573769461694,50175424.90391647,17237553.362756837,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Portal,259,1226237049.0264866,0.037625653415866225,0.2996517302651381,46137970.21236515,13825322.605056617,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Bot,260,1226237049.0264866,0.03311384126599402,0.3134181214614612,40605418.99594401,12726474.142864304,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Planner,261,1226237049.0264866,0.04993002177015908,0.22405839861016041,61226042.553268105,13718209.047722789,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Tracker,262,1226237049.0264866,0.02607215838511287,0.28091566379965843,31970646.559911974,8981055.40048194,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Optimizer,263,1226237049.0264866,0.03444126191784975,0.2857354676760078,42233151.37889239,12067509.260679452,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Open Simulator,264,1226237049.0264866,0.02147222143172819,0.26064146844956737,26330033.44448566,6862698.581296963,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Platform,265,1226237049.0264866,0.037489347861966824,0.2877787026957444,45970827.29218563,13229425.0399953,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Dashboard,266,1226237049.0264866,0.03972001885305121,0.3080324043503996,48706158.705641925,15003075.172771027,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Marketplace,267,1226237049.0264866,0.039246416100225695,0.3185364733084153,48125409.46360635,15329698.2070606,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice SaaS,268,1226237049.0264866,0.03874281904053775,0.28062614938058067,47507880.09123619,13331953.45523796,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Coach,269,1226237049.0264866,0.038185892866634326,0.21517900501299986,46824956.58322324,10075747.567354893,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Assistant,270,1226237049.0264866,0.028194696221765597,0.2791099670987197,34573381.09317608,9649775.259407874,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice App,271,1226237049.0264866,0.04618961646205121,0.301857733443199,56639418.986090906,17097046.63868109,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Service,272,1226237049.0264866,0.022712242354156927,0.28884124256666066,27850593.041135773,8044399.90022005,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Studio,273,1226237049.0264866,0.02665213962911297,0.3101024839683084,32681841.049045365,10134720.089966394,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Hub,274,1226237049.0264866,0.044823225575262415,0.28901844088849604,54963899.85725833,15885580.641896231,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Exchange,275,1226237049.0264866,0.037740878292551294,0.2507887164816221,46279263.22512589,11606317.023944456,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Network,276,1226237049.0264866,0.03338750063483928,0.3296162530723018,40940990.25283527,13494815.804209191,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Analytics,277,1226237049.0264866,0.0416996099290147,0.27796304895437646,51133606.62491056,14213253.201493843,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Engine,278,1226237049.0264866,0.03104697158745113,0.20755696074328317,38070946.82060525,7901890.014703984,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice API,279,1226237049.0264866,0.024290222039791552,0.2289537784309056,29785570.19427212,6819518.838697565,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Toolkit,280,1226237049.0264866,0.031201506297760244,0.3416215470614412,38260443.00774686,13070591.731562583,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice OS,281,1226237049.0264866,0.03515460184576246,0.23522602448888466,43107875.22704884,10140094.113821574,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice System,282,1226237049.0264866,0.023172504123845424,0.2507458286904446,28414983.075378302,7124938.47846069,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Portal,283,1226237049.0264866,0.04447191906653171,0.2575014190115762,54533114.80068859,14042354.444298498,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Bot,284,1226237049.0264866,0.043175174180672404,0.32040574641903186,52942998.17851229,16963240.849047676,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Planner,285,1226237049.0264866,0.023324623090961123,0.2912989628940176,28601516.988715217,8331592.2360083675,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Tracker,286,1226237049.0264866,0.048772881901133325,0.2603207112355331,59807114.774963066,15569030.655163543,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Optimizer,287,1226237049.0264866,0.02152832267009067,0.3384954035386818,26398826.861461997,8935881.551418371,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Voice Simulator,288,1226237049.0264866,0.04650998844717449,0.27832121708135027,57032270.98371923,15873291.073102115,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Platform,289,1226237049.0264866,0.03656759361032029,0.23176116541641875,44840538.07871896,10392295.363023208,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Dashboard,290,1226237049.0264866,0.04458352266633912,0.27479000575881896,54669967.26957717,15022760.620841553,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Marketplace,291,1226237049.0264866,0.021016333854276696,0.30245224346734967,25771007.206823703,7794498.946117066,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR SaaS,292,1226237049.0264866,0.04851488809408118,0.32437257355186255,59490753.210336335,19297168.721375525,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Coach,293,1226237049.0264866,0.028315944206316196,0.20799876274000112,34722059.86395181,7222145.491486228,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Assistant,294,1226237049.0264866,0.048210542376145415,0.3405594087319552,59117553.215290934,20133038.96867938,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR App,295,1226237049.0264866,0.03597245959138608,0.29634761175073027,44110762.6955658,13072119.17733413,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Service,296,1226237049.0264866,0.03387800182132425,0.2629648050648138,41542460.980294585,10924205.1535958,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Studio,297,1226237049.0264866,0.02358345307786101,0.2145129347541644,28918903.9080509,6203478.947189673,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Hub,298,1226237049.0264866,0.026981964400285625,0.32549611196098166,33086284.40314396,10769456.932458628,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Exchange,299,1226237049.0264866,0.0243749690220704,0.23400479778720662,29889490.083735634,6994284.083007274,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Network,300,1226237049.0264866,0.036458421779666225,0.23226968271174117,44706667.5352609,10384003.48351435,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Analytics,301,1226237049.0264866,0.024896200541533613,0.28449743625469437,30528643.484021798,8685320.803537782,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Engine,302,1226237049.0264866,0.031042798129898463,0.2939238928760704,38065829.17233163,11188456.695887199,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR API,303,1226237049.0264866,0.04736616021226028,0.22264896971526016,58082140.52239783,12931928.746168839,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Toolkit,304,1226237049.0264866,0.047403009794391916,0.33537349511343784,58127326.84524879,19494364.76569225,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR OS,305,1226237049.0264866,0.04487262750007709,0.2946928875959128,55024478.3277593,16215322.40686611,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR System,306,1226237049.0264866,0.038604399723966426,0.29588189899047523,47338145.1969555,14006500.295562038,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Portal,307,1226237049.0264866,0.04071486653653439,0.20247233008942356,49926077.79326718,10108649.303028632,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Bot,308,1226237049.0264866,0.048742777374819496,0.28784056421983695,59770199.48945366,17204287.94457655,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Planner,309,1226237049.0264866,0.043443975182072644,0.25659227585920447,53272611.92524468,13669340.734862728,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Tracker,310,1226237049.0264866,0.02037191641747388,0.2764601989814666,24980798.670777403,6906196.5712390775,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Optimizer,311,1226237049.0264866,0.03521570357947787,0.26554839324671775,43182800.43669043,11467123.271856805,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt XR Simulator,312,1226237049.0264866,0.030191511624862305,0.23747391317145833,37021950.12052002,8791747.368358431,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro Platform,313,1226237049.0264866,0.035826346234915485,0.25629172095402414,43931593.08450394,11259303.59587942,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro Dashboard,314,1226237049.0264866,0.04909795649149426,0.22593909616503974,60205733.28136075,13602828.9615441,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro Marketplace,315,1226237049.0264866,0.029589967028812607,0.24409407063868566,36284313.85020221,8856785.868027499,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro SaaS,316,1226237049.0264866,0.036299275287078714,0.2748920385461222,44511516.209827475,12235861.429698238,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro Coach,317,1226237049.0264866,0.039312213962728194,0.3425002655861312,48206093.240353666,16510599.737690937,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro Assistant,318,1226237049.0264866,0.02855663256481602,0.30391573538824945,35017200.846413665,10642278.34647584,-6.485858972116176e-07
Federal Debt,0.4504540339820206,True,Debt Micro App,319,1226237049.0264866,0.02075120609015551,0.2393582709100437,25445897.71973275,6090686.079949055,-6.485858972116176e-07
